path,hasLower,hasNums,hasBrackets,min_y,max_y
fonts/Rancho-Regular.ttf,TRUE,TRUE,TRUE,271,364
fonts/Ranga-Bold.ttf,TRUE,TRUE,TRUE,270,368
fonts/Ranga-Regular.ttf,TRUE,TRUE,TRUE,269,367
fonts/ransom.ttf,TRUE,TRUE,FALSE,251,362
fonts/Ranyeski.otf,FALSE,TRUE,TRUE,253,348
fonts/Rasa-Bold.ttf,TRUE,TRUE,TRUE,250,342
fonts/Rasa-Light.ttf,TRUE,TRUE,TRUE,249,342
fonts/Rasa-Medium.ttf,TRUE,TRUE,TRUE,249,342
fonts/Rasa-Regular.ttf,TRUE,TRUE,TRUE,249,342
fonts/Rasa-SemiBold.ttf,TRUE,TRUE,TRUE,249,342
fonts/RaskalnikovNF.otf,FALSE,TRUE,TRUE,270,371
fonts/RaskalnikovNF.ttf,FALSE,TRUE,TRUE,270,371
fonts/Rastenburg Band  U1SY.ttf,TRUE,TRUE,TRUE,275,413
fonts/Rastenburg Bold schraeg U1SY.ttf,TRUE,TRUE,TRUE,272,416
fonts/Rastenburg Bold U1SY.ttf,TRUE,TRUE,TRUE,272,416
fonts/Rastenburg Out U1SY.ttf,TRUE,TRUE,TRUE,275,413
fonts/Rastenburg schraeg U1SY.ttf,TRUE,TRUE,TRUE,273,415
fonts/Rastenburg U1SY.ttf,TRUE,TRUE,TRUE,273,415
fonts/Rationale-Regular.ttf,TRUE,TRUE,TRUE,265,360
fonts/ratio___.ttf,TRUE,TRUE,TRUE,281,366
fonts/RattyTatty.ttf,TRUE,TRUE,TRUE,252,343
fonts/raustila-Regular.otf,TRUE,TRUE,TRUE,242,368
fonts/raustila-Regular.ttf,TRUE,TRUE,TRUE,241,368
fonts/ravaged2.ttf,TRUE,TRUE,FALSE,254,371
fonts/ravcater.ttf,TRUE,TRUE,TRUE,255,337
fonts/Raven's Claws.ttf,FALSE,FALSE,FALSE,256,324
fonts/Raven Scream.otf,FALSE,TRUE,TRUE,252,450
fonts/Raven Scream.ttf,FALSE,TRUE,TRUE,252,450
fonts/Raven Song.otf,FALSE,TRUE,TRUE,253,447
fonts/Raven Song.ttf,FALSE,TRUE,TRUE,253,447
fonts/RawengulkSans-094.otf,TRUE,TRUE,TRUE,265,361
fonts/RawengulkSans-094.ttf,TRUE,TRUE,TRUE,265,361
fonts/rawhide_raw_2012.ttf,FALSE,TRUE,FALSE,250,331
fonts/Raw.ttf,FALSE,TRUE,FALSE,247,345
fonts/raydiat2.ttf,TRUE,TRUE,FALSE,251,372
fonts/razor keen.ttf,TRUE,TRUE,TRUE,250,369
fonts/Reality Hyper Regular.ttf,TRUE,TRUE,TRUE,250,345
fonts/reasonsh.ttf,FALSE,TRUE,TRUE,258,358
fonts/reason.ttf,FALSE,TRUE,TRUE,257,345
fonts/REBUFFED.TTF,TRUE,TRUE,TRUE,262,385
fonts/recharge bd.ttf,TRUE,TRUE,TRUE,258,369
fonts/RechtmanPlain.ttf,TRUE,TRUE,FALSE,250,348
fonts/Reckoner_Bold.ttf,FALSE,TRUE,TRUE,246,334
fonts/Reckoner.ttf,FALSE,TRUE,TRUE,246,335
fonts/Reclame.ttf,TRUE,TRUE,TRUE,249,348
fonts/redacted-script-bold.ttf,FALSE,FALSE,FALSE,297,353
fonts/redacted-script-bold.woff,FALSE,FALSE,FALSE,250,305
fonts/redacted-script-light.ttf,FALSE,FALSE,FALSE,250,276
fonts/redacted-script-light.woff,FALSE,FALSE,FALSE,250,276
fonts/redacted-script-regular.ttf,FALSE,FALSE,FALSE,320,350
fonts/redacted-script-regular.woff,FALSE,FALSE,FALSE,250,280
fonts/REDFIVE_.TTF,FALSE,TRUE,TRUE,261,339
fonts/RedHatDisplay-BlackItalic.ttf,TRUE,TRUE,TRUE,276,373
fonts/RedHatDisplay-BlackItalic.woff,TRUE,TRUE,TRUE,276,373
fonts/RedHatDisplay-Black.ttf,TRUE,TRUE,TRUE,276,373
fonts/RedHatDisplay-Black.woff,TRUE,TRUE,TRUE,276,373
fonts/RedHatDisplay-BoldItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/RedHatDisplay-BoldItalic.woff,TRUE,TRUE,TRUE,277,373
fonts/RedHatDisplay-Bold.ttf,TRUE,TRUE,TRUE,277,373
fonts/RedHatDisplay-Bold.woff,TRUE,TRUE,TRUE,277,373
fonts/RedHatDisplay-Italic.ttf,TRUE,TRUE,TRUE,277,372
fonts/RedHatDisplay-Italic.woff,TRUE,TRUE,TRUE,277,372
fonts/RedHatDisplay-MediumItalic.ttf,TRUE,TRUE,TRUE,277,372
fonts/RedHatDisplay-MediumItalic.woff,TRUE,TRUE,TRUE,277,372
fonts/RedHatDisplay-Medium.ttf,TRUE,TRUE,TRUE,277,372
fonts/RedHatDisplay-Medium.woff,TRUE,TRUE,TRUE,277,372
fonts/RedHatDisplay-Regular.ttf,TRUE,TRUE,TRUE,277,372
fonts/RedHatDisplay-Regular.woff,TRUE,TRUE,TRUE,277,372
fonts/RedHatText-BoldItalic.ttf,TRUE,TRUE,TRUE,274,374
fonts/RedHatText-BoldItalic.woff,TRUE,TRUE,TRUE,274,374
fonts/RedHatText-Bold.ttf,TRUE,TRUE,TRUE,274,374
fonts/RedHatText-Bold.woff,TRUE,TRUE,TRUE,274,374
fonts/RedHatText-Italic.ttf,TRUE,TRUE,TRUE,277,372
fonts/RedHatText-Italic.woff,TRUE,TRUE,TRUE,277,372
fonts/RedHatText-MediumItalic.ttf,TRUE,TRUE,TRUE,276,373
fonts/RedHatText-MediumItalic.woff,TRUE,TRUE,TRUE,276,373
fonts/RedHatText-Medium.ttf,TRUE,TRUE,TRUE,276,373
fonts/RedHatText-Medium.woff,TRUE,TRUE,TRUE,276,373
fonts/RedHatText-Regular.ttf,TRUE,TRUE,TRUE,277,373
fonts/RedHatText-Regular.woff,TRUE,TRUE,TRUE,277,373
fonts/Rediviva.ttf,TRUE,TRUE,TRUE,264,364
fonts/RedivivaZierbuchstaben.ttf,FALSE,FALSE,FALSE,251,330
fonts/RedOctoberNF.otf,FALSE,TRUE,TRUE,271,370
fonts/RedOctoberNF.ttf,FALSE,TRUE,TRUE,271,370
fonts/Redressed.ttf,TRUE,TRUE,TRUE,267,367
fonts/redundan.ttf,TRUE,TRUE,TRUE,258,347
fonts/ReenieBeanie.ttf,TRUE,TRUE,TRUE,241,354
fonts/Reeperbahn.ttf,TRUE,TRUE,FALSE,250,349
fonts/Reforma1918-BlancaItalica.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-BlancaItalica.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-Blanca.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-Blanca.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-GrisItalica.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-GrisItalica.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-Gris.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-Gris.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-NegraItalica.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-NegraItalica.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-Negra.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma1918-Negra.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma1969-BlancaItalica.ttf,TRUE,TRUE,TRUE,280,381
fonts/Reforma1969-BlancaItalica.woff,TRUE,TRUE,TRUE,280,381
fonts/Reforma1969-Blanca.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma1969-Blanca.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma1969-GrisItalica.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma1969-GrisItalica.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma1969-Gris.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma1969-Gris.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma1969-NegraItalica.ttf,TRUE,TRUE,TRUE,282,382
fonts/Reforma1969-NegraItalica.woff,TRUE,TRUE,TRUE,282,382
fonts/Reforma1969-Negra.ttf,TRUE,TRUE,TRUE,282,382
fonts/Reforma1969-Negra.woff,TRUE,TRUE,TRUE,282,382
fonts/Reforma2018-BlancaItalica.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma2018-BlancaItalica.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma2018-Blanca.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma2018-Blanca.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma2018-GrisItalica.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma2018-GrisItalica.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma2018-Gris.ttf,TRUE,TRUE,TRUE,281,381
fonts/Reforma2018-Gris.woff,TRUE,TRUE,TRUE,281,381
fonts/Reforma2018-NegraItalica.ttf,TRUE,TRUE,TRUE,282,382
fonts/Reforma2018-NegraItalica.woff,TRUE,TRUE,TRUE,282,382
fonts/Reforma2018-Negra.ttf,TRUE,TRUE,TRUE,282,382
fonts/Reforma2018-Negra.woff,TRUE,TRUE,TRUE,282,382
fonts/refrig2.ttf,TRUE,FALSE,FALSE,259,342
fonts/regenera.ttf,TRUE,TRUE,TRUE,254,345
fonts/RegensburgGrunged-Italic.ttf,FALSE,TRUE,FALSE,251,356
fonts/RegensburgGrunged.ttf,FALSE,TRUE,FALSE,251,356
fonts/Regensburg-Italic.ttf,FALSE,TRUE,FALSE,237,342
fonts/Regensburg.ttf,FALSE,TRUE,FALSE,237,342
fonts/Regent UNZ.ttf,TRUE,TRUE,TRUE,257,363
fonts/registry.ttf,TRUE,TRUE,TRUE,257,356
fonts/Reglo-Bold.otf,TRUE,TRUE,FALSE,247,350
fonts/regular.ttf,TRUE,TRUE,TRUE,273,381
fonts/Regular.ttf,TRUE,TRUE,TRUE,273,381
fonts/regular.woff,TRUE,TRUE,TRUE,273,381
fonts/Reguloza-Regular.otf,TRUE,TRUE,FALSE,250,334
fonts/Reguloza-Regular.ttf,TRUE,TRUE,FALSE,250,334
fonts/rehearsc.ttf,TRUE,TRUE,TRUE,250,350
fonts/rehearso.ttf,TRUE,TRUE,TRUE,249,346
fonts/rehearsp.ttf,TRUE,TRUE,TRUE,250,350
fonts/relapse.ttf,TRUE,TRUE,FALSE,257,359
fonts/ReliefGrotesk-Bold.ttf,FALSE,TRUE,FALSE,247,338
fonts/ReliefGroteskExtended.ttf,FALSE,TRUE,FALSE,247,338
fonts/ReliefGrotesk-Italic.ttf,FALSE,TRUE,FALSE,247,338
fonts/ReliefGrotesk.ttf,FALSE,TRUE,FALSE,247,339
fonts/ReliefGroteskWide.ttf,FALSE,TRUE,FALSE,247,338
fonts/relish gargler.otf,TRUE,TRUE,TRUE,254,360
fonts/Remained Black.ttf,FALSE,TRUE,FALSE,245,334
fonts/Remained.ttf,FALSE,TRUE,FALSE,246,334
fonts/RemarcleLeft.ttf,TRUE,TRUE,FALSE,250,359
fonts/RemarcleRight.ttf,TRUE,TRUE,FALSE,250,359
fonts/Remarcle.ttf,TRUE,TRUE,FALSE,250,359
fonts/remissis sb.otf,TRUE,TRUE,TRUE,262,369
fonts/Remix-Regular.otf,FALSE,TRUE,FALSE,249,359
fonts/Remix Regular.ttf,FALSE,TRUE,FALSE,249,359
fonts/Remnant-Regular.ttf,FALSE,TRUE,FALSE,247,350
fonts/REP2CNI_.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP2CN__.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP2EXPI.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP2EXP_.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP3CNI_.ttf,FALSE,TRUE,TRUE,251,360
fonts/REP3CN__.ttf,FALSE,TRUE,TRUE,251,360
fonts/REP3EXPI.ttf,FALSE,TRUE,TRUE,251,360
fonts/REP3EXP_.ttf,FALSE,TRUE,TRUE,251,360
fonts/REP4CNI_.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP4CN__.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP4EXPI.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP4EXP_.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP5CNI_.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP5CN__.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP5EXPI.ttf,TRUE,TRUE,TRUE,251,360
fonts/REP5EXP_.ttf,TRUE,TRUE,TRUE,251,360
fonts/repet___.ttf,TRUE,TRUE,TRUE,262,329
fonts/REPKCNI_.ttf,TRUE,TRUE,TRUE,251,355
fonts/REPKCN__.ttf,TRUE,TRUE,TRUE,251,355
fonts/REPKEXPI.ttf,TRUE,TRUE,TRUE,251,355
fonts/REPKEXP_.ttf,TRUE,TRUE,TRUE,251,355
fonts/replicant.ttf,TRUE,FALSE,TRUE,250,366
fonts/REPROB__.ttf,TRUE,TRUE,TRUE,278,423
fonts/REPUB2I_.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUB2__.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUB3I_.ttf,FALSE,TRUE,TRUE,251,360
fonts/REPUB3__.ttf,FALSE,TRUE,TRUE,251,360
fonts/REPUB4I_.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUB4__.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUB5I_.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUB5__.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUBI__.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUBLKI.ttf,TRUE,TRUE,TRUE,251,355
fonts/REPUBLK_.ttf,TRUE,TRUE,TRUE,251,355
fonts/REPUB___.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUCNI_.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUCN__.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUEXPI.ttf,TRUE,TRUE,TRUE,251,360
fonts/REPUEXP_.ttf,TRUE,TRUE,TRUE,251,360
fonts/Requiem.ttf,TRUE,TRUE,FALSE,255,360
fonts/ResagokrBold.otf,TRUE,TRUE,TRUE,253,349
fonts/ResagokrLight.otf,TRUE,TRUE,TRUE,253,348
fonts/Resagokr.otf,TRUE,TRUE,TRUE,253,348
fonts/Resamitz_0047.otf,TRUE,TRUE,TRUE,252,349
fonts/ResamitzBold_0047.otf,TRUE,TRUE,TRUE,252,349
fonts/resurgen.ttf,FALSE,TRUE,TRUE,251,347
fonts/Reswysokr.otf,TRUE,TRUE,TRUE,266,370
fonts/retganon.ttf,TRUE,TRUE,TRUE,251,337
fonts/RetroBound.ttf,TRUE,TRUE,TRUE,275,349
fonts/RetroBoundUC.ttf,TRUE,TRUE,TRUE,275,349
fonts/RetroElite.ttf,FALSE,FALSE,FALSE,251,352
fonts/Retron2000.ttf,TRUE,TRUE,TRUE,284,383
fonts/Revalia-Regular.ttf,TRUE,TRUE,TRUE,275,373
fonts/revertro.ttf,FALSE,TRUE,TRUE,264,346
fonts/revert.ttf,FALSE,TRUE,TRUE,266,348
fonts/Revolusi Timur Tengah.ttf,FALSE,TRUE,FALSE,233,330
fonts/rexlia rg.otf,TRUE,TRUE,TRUE,263,370
fonts/Reyes.ttf,TRUE,TRUE,FALSE,251,340
fonts/ReynoldArtDeco.ttf,FALSE,TRUE,TRUE,267,378
fonts/ReynoldContour.ttf,FALSE,TRUE,TRUE,266,377
fonts/ReynoldsCaps.ttf,FALSE,FALSE,FALSE,250,349
fonts/Rhanoll.otf,TRUE,TRUE,FALSE,265,331
fonts/Rhanoll.ttf,TRUE,TRUE,FALSE,251,330
fonts/Rhino Forte.otf,FALSE,TRUE,FALSE,251,348
fonts/Rhino Luz.otf,FALSE,TRUE,FALSE,251,350
fonts/Rhino Pata.otf,FALSE,TRUE,FALSE,251,347
fonts/Rhino Ponta.otf,FALSE,TRUE,FALSE,251,348
fonts/Rhino Raja.otf,FALSE,TRUE,FALSE,241,337
fonts/RhubarbPie.ttf,TRUE,TRUE,FALSE,262,349
fonts/RhumbaScriptNF.otf,TRUE,TRUE,TRUE,263,357
fonts/RhumbaScriptNF.ttf,TRUE,TRUE,TRUE,262,357
fonts/Rhyder.otf,TRUE,TRUE,TRUE,250,349
fonts/RialtoNF.otf,FALSE,TRUE,TRUE,250,349
fonts/RialtoNF.ttf,FALSE,TRUE,TRUE,250,349
fonts/RibeyeMarrow-Regular.ttf,TRUE,TRUE,TRUE,258,382
fonts/Ribeye-Regular.ttf,TRUE,TRUE,TRUE,258,382
fonts/RichEatin.ttf,TRUE,TRUE,TRUE,251,353
fonts/RicksAmericanNF.otf,TRUE,TRUE,TRUE,269,380
fonts/RicksAmericanNF.ttf,TRUE,TRUE,TRUE,268,380
fonts/RifficFree-Bold.ttf,TRUE,TRUE,TRUE,267,370
fonts/Righteous-Regular.ttf,TRUE,TRUE,TRUE,269,368
fonts/Righter.ttf,TRUE,TRUE,TRUE,251,345
fonts/RIKOS___.TTF,FALSE,TRUE,TRUE,251,330
fonts/RIKYDN__.TTF,TRUE,TRUE,TRUE,254,375
fonts/rimouski sb.otf,TRUE,TRUE,TRUE,262,370
fonts/Ringlet Black.ttf,TRUE,TRUE,TRUE,259,352
fonts/Ringlet.ttf,TRUE,TRUE,TRUE,259,352
fonts/RingMatrix3D.ttf,TRUE,TRUE,TRUE,242,352
fonts/RingMatrix.ttf,TRUE,TRUE,TRUE,250,349
fonts/RingMatrixTwo.ttf,TRUE,TRUE,TRUE,248,351
fonts/RioGrande-Regular.ttf,FALSE,TRUE,TRUE,267,365
fonts/RiotSquadNF.otf,TRUE,TRUE,TRUE,261,360
fonts/RiotSquadNF.ttf,TRUE,TRUE,TRUE,261,360
fonts/Ripley's Claws.ttf,FALSE,FALSE,FALSE,254,331
fonts/Risaltyp_024.otf,TRUE,TRUE,TRUE,262,349
fonts/Risaltyp_024.ttf,TRUE,TRUE,TRUE,262,349
fonts/RisaltypS01_024.otf,TRUE,TRUE,TRUE,262,349
fonts/RisaltypS01_024.ttf,TRUE,TRUE,TRUE,262,349
fonts/Rise of Kingdom.ttf,TRUE,TRUE,FALSE,250,337
fonts/RiseStarHandLight.otf,TRUE,TRUE,TRUE,259,351
fonts/RiseStarHandLight.ttf,TRUE,TRUE,TRUE,259,351
fonts/RiseStarHandRegular.otf,TRUE,TRUE,FALSE,260,352
fonts/RiseStarHandRegular.ttf,TRUE,TRUE,FALSE,259,352
fonts/RiseStarHandSemiBold.otf,TRUE,TRUE,FALSE,258,354
fonts/RiseStarHandSemiBold.ttf,TRUE,TRUE,FALSE,258,354
fonts/Risque-Regular.ttf,TRUE,TRUE,TRUE,263,361
fonts/RITABD__.ttf,TRUE,TRUE,TRUE,258,376
fonts/RITAEXB_.ttf,TRUE,TRUE,TRUE,258,378
fonts/Ritaglio.ttf,TRUE,TRUE,TRUE,262,383
fonts/Ritalin.ttf,TRUE,TRUE,TRUE,258,376
fonts/RitzyNormal.ttf,TRUE,TRUE,TRUE,250,344
fonts/RitzyRemixNF.otf,FALSE,TRUE,TRUE,265,364
fonts/RitzyRemixNF.ttf,FALSE,TRUE,TRUE,265,364
fonts/RivannaNF.otf,FALSE,TRUE,TRUE,260,361
fonts/RivannaNF.ttf,FALSE,TRUE,TRUE,260,361
fonts/rm_albion.ttf,TRUE,TRUE,TRUE,259,312
fonts/rm_almanack_old.ttf,TRUE,TRUE,TRUE,253,301
fonts/rm_almanack.ttf,TRUE,TRUE,TRUE,256,304
fonts/rm_entrees.ttf,TRUE,TRUE,FALSE,250,299
fonts/rm_ginger.ttf,TRUE,TRUE,TRUE,266,323
fonts/rm_playtime_3d.ttf,TRUE,TRUE,TRUE,259,311
fonts/rm_playtime_bold.ttf,TRUE,TRUE,TRUE,259,309
fonts/rm_playtime_medium.ttf,TRUE,TRUE,TRUE,258,309
fonts/rm_playtime_solid.ttf,TRUE,TRUE,TRUE,258,309
fonts/rm_playtime_stencil.ttf,TRUE,TRUE,TRUE,258,309
fonts/rm_playtime.ttf,TRUE,TRUE,TRUE,258,309
fonts/rm_serifancy.ttf,TRUE,TRUE,TRUE,262,318
fonts/rm_squarial_3d.ttf,TRUE,TRUE,TRUE,262,314
fonts/rm_tubeway_chrome.ttf,TRUE,TRUE,TRUE,257,312
fonts/rm_typerighter_medium.ttf,TRUE,TRUE,TRUE,255,307
fonts/rm_typerighter_old.ttf,TRUE,TRUE,TRUE,255,306
fonts/rm_typerighter.ttf,TRUE,TRUE,TRUE,255,306
fonts/Robert.ttf,TRUE,TRUE,FALSE,253,346
fonts/RobGraves.ttf,TRUE,TRUE,TRUE,251,347
fonts/Roboto-BlackItalic.ttf,TRUE,TRUE,TRUE,260,364
fonts/Roboto-Black.ttf,TRUE,TRUE,TRUE,259,364
fonts/Roboto-BoldItalic.ttf,TRUE,TRUE,TRUE,261,364
fonts/Roboto-Bold.ttf,TRUE,TRUE,TRUE,260,364
fonts/RobotoCondensed-BoldItalic.ttf,TRUE,TRUE,TRUE,261,364
fonts/RobotoCondensed-Bold.ttf,TRUE,TRUE,TRUE,260,364
fonts/RobotoCondensed-Italic.ttf,TRUE,TRUE,TRUE,262,365
fonts/RobotoCondensed-LightItalic.ttf,TRUE,TRUE,TRUE,261,365
fonts/RobotoCondensed-Light.ttf,TRUE,TRUE,TRUE,261,365
fonts/RobotoCondensed-Regular.ttf,TRUE,TRUE,TRUE,261,365
fonts/Roboto-Italic.ttf,TRUE,TRUE,TRUE,262,365
fonts/Roboto-LightItalic.ttf,TRUE,TRUE,TRUE,261,365
fonts/Roboto-Light.ttf,TRUE,TRUE,TRUE,261,365
fonts/Roboto-MediumItalic.ttf,TRUE,TRUE,TRUE,261,364
fonts/Roboto-Medium.ttf,TRUE,TRUE,TRUE,261,364
fonts/Roboto-Regular.ttf,TRUE,TRUE,TRUE,261,365
fonts/RobotoSlab-Bold.ttf,TRUE,TRUE,TRUE,271,376
fonts/RobotoSlab-Light.ttf,TRUE,TRUE,TRUE,273,376
fonts/RobotoSlab-Regular.ttf,TRUE,TRUE,TRUE,273,377
fonts/RobotoSlab-Thin.ttf,TRUE,TRUE,TRUE,273,377
fonts/Roboto-ThinItalic.ttf,TRUE,TRUE,TRUE,261,365
fonts/Roboto-Thin.ttf,TRUE,TRUE,TRUE,261,365
fonts/robot.ttf,TRUE,TRUE,TRUE,252,355
fonts/Rochester-Regular.ttf,TRUE,TRUE,TRUE,268,377
fonts/Rockets.ttf,TRUE,TRUE,TRUE,299,402
fonts/Rockmaker.ttf,FALSE,TRUE,TRUE,250,349
fonts/Rockmsf_.ttf,TRUE,TRUE,TRUE,265,367
fonts/RocknRollOne-Regular.ttf,TRUE,TRUE,TRUE,283,386
fonts/rockprp.ttf,FALSE,TRUE,TRUE,264,354
fonts/RockSalt.ttf,TRUE,TRUE,TRUE,293,450
fonts/RodaBamboo.ttf,TRUE,TRUE,TRUE,257,361
fonts/roddybold.ttf,TRUE,TRUE,TRUE,261,374
fonts/roddy.ttf,TRUE,TRUE,TRUE,261,374
fonts/Rokkitt-Bold.ttf,TRUE,TRUE,TRUE,271,349
fonts/Rokkitt-Regular.ttf,TRUE,TRUE,TRUE,265,343
fonts/Roland-Contour.ttf,TRUE,TRUE,TRUE,272,379
fonts/Roland-Shadow.ttf,TRUE,TRUE,TRUE,246,361
fonts/Roland.ttf,TRUE,TRUE,TRUE,247,355
fonts/RollandinEmilie.ttf,FALSE,FALSE,FALSE,263,324
fonts/RollerCoaster.ttf,TRUE,TRUE,TRUE,250,349
fonts/RollingNoOne-ExtraBold.ttf,TRUE,TRUE,TRUE,282,387
fonts/Rollmops.otf,TRUE,TRUE,TRUE,280,378
fonts/Rollmops.ttf,TRUE,TRUE,TRUE,280,378
fonts/RomajiMincho.otf,FALSE,TRUE,FALSE,279,358
fonts/RomanAntique-Italic.ttf,TRUE,TRUE,TRUE,250,349
fonts/RomanAntique.ttf,TRUE,TRUE,TRUE,250,349
fonts/RomandeADFNo2Std-DemiBoldItalic.ttf,TRUE,TRUE,TRUE,273,366
fonts/RomandeADFNo2Std-DemiBold.ttf,TRUE,TRUE,TRUE,271,366
fonts/RomandeADFNo2Std-Italic.ttf,TRUE,TRUE,TRUE,274,366
fonts/RomandeADFNo2Std-Regular.ttf,TRUE,TRUE,TRUE,272,365
fonts/RomandeADFScriptStd-Italic.ttf,TRUE,TRUE,TRUE,275,372
fonts/RomandeADFStd-DemiBoldItalic.ttf,TRUE,TRUE,TRUE,275,372
fonts/RomandeADFStd-DemiBold.ttf,TRUE,TRUE,TRUE,273,372
fonts/RomandeADFStd-Italic.ttf,TRUE,TRUE,TRUE,275,372
fonts/RomandeADFStd-Regular.ttf,TRUE,TRUE,TRUE,273,372
fonts/RomandeADFStyleStd-DemiBold.ttf,TRUE,TRUE,TRUE,273,372
fonts/RomandeADFStyleStd-Regular.ttf,TRUE,TRUE,TRUE,273,372
fonts/Romanesco-Regular.ttf,TRUE,TRUE,TRUE,266,365
fonts/Romanesque Serif.ttf,TRUE,TRUE,TRUE,264,354
fonts/Romantik.ttf,FALSE,FALSE,FALSE,238,328
fonts/Romantiques.ttf,FALSE,TRUE,FALSE,250,349
fonts/RomanUncialModern.ttf,TRUE,TRUE,FALSE,264,363
fonts/RonsFont.otf,TRUE,TRUE,TRUE,255,343
fonts/Rookworst.ttf,TRUE,TRUE,TRUE,263,349
fonts/RopaSans-Italic.ttf,TRUE,TRUE,TRUE,255,354
fonts/RopaSans-Regular.ttf,TRUE,TRUE,TRUE,255,354
fonts/Rosario-BoldItalic.otf,TRUE,TRUE,TRUE,270,370
fonts/Rosario-BoldItalic.ttf,TRUE,TRUE,TRUE,270,370
fonts/Rosario-Bold.otf,TRUE,TRUE,TRUE,270,370
fonts/Rosario-Bold.ttf,TRUE,TRUE,TRUE,270,370
fonts/Rosario-Italic.otf,TRUE,TRUE,TRUE,271,370
fonts/Rosario-Italic.ttf,TRUE,TRUE,TRUE,271,370
fonts/Rosario-Regular.otf,TRUE,TRUE,TRUE,271,370
fonts/Rosario-Regular.ttf,TRUE,TRUE,TRUE,271,370
fonts/Rosarivo-Italic.ttf,TRUE,TRUE,TRUE,258,389
fonts/Rosarivo-Regular.ttf,TRUE,TRUE,TRUE,258,389
fonts/Roslyn-Contour.ttf,TRUE,TRUE,TRUE,244,343
fonts/Rossana-Regular.otf,TRUE,TRUE,FALSE,230,358
fonts/Rossano-Shadow.ttf,TRUE,TRUE,TRUE,260,375
fonts/Rossano.ttf,TRUE,TRUE,TRUE,261,369
fonts/Rostock Kaligraph.ttf,TRUE,TRUE,TRUE,264,375
fonts/RothenburgDecorative.ttf,TRUE,TRUE,TRUE,207,377
fonts/RothmanPlain.ttf,TRUE,TRUE,FALSE,251,339
fonts/rothwell army.ttf,FALSE,TRUE,TRUE,263,359
fonts/rothwell.ttf,FALSE,TRUE,TRUE,262,359
fonts/Rotters.otf,TRUE,TRUE,TRUE,253,376
fonts/Rotunda_Pommerania.ttf,TRUE,TRUE,TRUE,258,358
fonts/Rotunda.ttf,TRUE,FALSE,FALSE,254,351
fonts/rotundo.ttf,TRUE,TRUE,FALSE,251,341
fonts/rotund.ttf,TRUE,TRUE,FALSE,251,341
fonts/RougeScript-Regular.ttf,TRUE,TRUE,TRUE,259,367
fonts/roughday.ttf,TRUE,TRUE,TRUE,269,371
fonts/rounded_line_7.ttf,FALSE,TRUE,TRUE,223,340
fonts/RoundedRelief.ttf,FALSE,TRUE,FALSE,250,335
fonts/Roundo-Bold.otf,TRUE,TRUE,TRUE,251,341
fonts/Roundo-ExtraLight.otf,TRUE,TRUE,TRUE,253,341
